tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13
7.24578e-05,4.91243e-05,3.10133e-05,1.85782e-05,1.21643e-05,8.50246e-06,5.50608e-06,3.35972e-06,2.22326e-06,1.56897e-06,1.00261e-06,6.18275e-07,4.13573e-07,2.93088e-07
7.25122e-05,4.92100e-05,3.11012e-05,1.86499e-05,1.22209e-05,8.54729e-06,5.53870e-06,3.38185e-06,2.23915e-06,1.58088e-06,1.01072e-06,6.23553e-07,4.17245e-07,2.95777e-07
7.25286e-05,4.92277e-05,3.11180e-05,1.86642e-05,1.22328e-05,8.55710e-06,5.54625e-06,3.38723e-06,2.24307e-06,1.58383e-06,1.01270e-06,6.24798e-07,4.18066e-07,2.96337e-07
7.25162e-05,4.92206e-05,3.11145e-05,1.86627e-05,1.22321e-05,8.55678e-06,5.54615e-06,3.38725e-06,2.24313e-06,1.58390e-06,1.01276e-06,6.24848e-07,4.18104e-07,2.96368e-07
7.25516e-05,4.92569e-05,3.11490e-05,1.86928e-05,1.22574e-05,8.57776e-06,5.56174e-06,3.39712e-06,2.24892e-06,1.58694e-06,1.01325e-06,6.23812e-07,4.16603e-07,2.94869e-07
7.24918e-05,4.91967e-05,3.10942e-05,1.86476e-05,1.22208e-05,8.54820e-06,5.54013e-06,3.38324e-06,2.24024e-06,1.58172e-06,1.01129e-06,6.23908e-07,4.17467e-07,2.95908e-07
7.24246e-05,4.90761e-05,3.09500e-05,1.85094e-05,1.21013e-05,8.44896e-06,5.46672e-06,3.33631e-06,2.21098e-06,1.56372e-06,1.00313e-06,6.21493e-07,4.17107e-07,2.96206e-07
2.95454e-05,1.88415e-05,1.11328e-05,6.27625e-06,3.90859e-06,2.62133e-06,1.62377e-06,9.48381e-07,6.06329e-07,4.16822e-07,2.59016e-07,1.55953e-07,1.02567e-07,7.18420e-08
7.23527e-05,4.91216e-05,3.10604e-05,1.86350e-05,1.22162e-05,8.54676e-06,5.54039e-06,3.38428e-06,2.24158e-06,1.58305e-06,1.01237e-06,6.24658e-07,4.17995e-07,2.96308e-07
7.24996e-05,4.92503e-05,3.11625e-05,1.87083e-05,1.22700e-05,8.58727e-06,5.56835e-06,3.40223e-06,2.25386e-06,1.59185e-06,1.01797e-06,6.27994e-07,4.20126e-07,2.97754e-07
7.22667e-05,4.90617e-05,3.10212e-05,1.86107e-05,1.21999e-05,8.53536e-06,5.53299e-06,3.37966e-06,2.23836e-06,1.58069e-06,1.01086e-06,6.23797e-07,4.17479e-07,2.95975e-07
-1.22574e-03,-3.48711e-04,6.45234e-05,9.49189e-05,1.62864e-05,-1.90047e-05,-7.86039e-06,5.03016e-06,1.13742e-06,-1.27828e-06,-4.12630e-07,4.24233e-07,1.35946e-07,-6.24324e-08
-1.23276e-03,-3.42891e-04,6.98869e-05,9.59274e-05,1.65043e-05,-1.87562e-05,-7.63983e-06,5.18045e-06,1.23957e-06,-1.20693e-06,-3.69205e-07,4.48248e-07,1.49876e-07,-5.39711e-08
-1.03380e-03,-3.86807e-04,1.98014e-05,1.02747e-04,2.04207e-05,-2.17149e-05,-8.97988e-06,6.09255e-06,1.41644e-06,-1.47412e-06,-4.72304e-07,5.07819e-07,1.63608e-07,-7.28679e-08
-1.07264e-03,-4.42604e-04,3.24977e-06,1.14578e-04,2.35968e-05,-2.49098e-05,-1.04358e-05,6.87247e-06,1.55847e-06,-1.72881e-06,-5.66325e-07,5.65365e-07,1.76714e-07,-9.08992e-08
-1.07153e-03,-4.40042e-04,5.05487e-06,1.15191e-04,2.39098e-05,-2.46790e-05,-1.02953e-05,6.94169e-06,1.59646e-06,-1.70640e-06,-5.55777e-07,5.69737e-07,1.78897e-07,-8.96533e-08
-9.60589e-04,-3.57902e-04,2.44499e-05,1.01697e-04,2.13503e-05,-1.96814e-05,-7.61623e-06,6.64196e-06,1.85121e-06,-1.10148e-06,-2.44233e-07,6.28934e-07,2.49301e-07,-7.33373e-09
-1.07190e-03,-4.36568e-04,8.05709e-06,1.16285e-04,2.43066e-05,-2.44831e-05,-1.01651e-05,7.02935e-06,1.63511e-06,-1.69254e-06,-5.50480e-07,5.72890e-07,1.79886e-07,-8.96150e-08
-1.07969e-03,-4.36527e-04,1.06963e-05,1.17861e-04,2.45820e-05,-2.46501e-05,-1.01207e-05,7.24755e-06,1.75406e-06,-1.64024e-06,-5.12225e-07,6.03719e-07,1.95011e-07,-8.35453e-08
5.70539e-05,3.16858e-05,1.53976e-05,6.71054e-06,3.04682e-06,1.36331e-06,3.58382e-07,-7.97316e-08,-1.86483e-07,-1.86842e-07,-1.36792e-07,-7.49584e-08,-3.64065e-08,-1.41889e-08
-1.07574e-03,-4.40914e-04,5.75722e-06,1.15955e-04,2.42842e-05,-2.45224e-05,-1.01848e-05,7.03392e-06,1.64262e-06,-1.68596e-06,-5.45242e-07,5.76418e-07,1.82039e-07,-8.83177e-08
-1.07307e-03,-4.39773e-04,5.67696e-06,1.15435e-04,2.39313e-05,-2.47188e-05,-1.03086e-05,6.95374e-06,1.60010e-06,-1.70796e-06,-5.55884e-07,5.71099e-07,1.79537e-07,-8.95029e-08
-5.27609e-04,8.58117e-05,1.15307e-04,-1.74817e-05,-9.96146e-06,6.83885e-06,3.43475e-06,-1.84644e-06,-2.70911e-07,6.95445e-07,3.01912e-07,-7.61532e-08,2.04339e-08,8.55043e-08
-1.07342e-03,-4.38903e-04,6.69887e-06,1.16043e-04,2.42453e-05,-2.45480e-05,-1.02085e-05,7.01080e-06,1.62511e-06,-1.69884e-06,-5.53854e-07,5.70992e-07,1.78454e-07,-9.08039e-08
-1.07567e-03,-4.41042e-04,5.69395e-06,1.15914e-04,2.41573e-05,-2.46529e-05,-1.02258e-05,7.05717e-06,1.66429e-06,-1.67076e-06,-5.33016e-07,5.84532e-07,1.85585e-07,-8.73812e-08
-3.10206e-05,-1.41950e-05,-6.34677e-06,-3.52806e-06,-1.96668e-06,-1.13265e-06,-6.57418e-07,-3.79452e-07,-2.10235e-07,-1.20052e-07,-5.99769e-08,-2.68693e-08,-1.05148e-08,-2.86009e-09
-1.07296e-03,-4.39756e-04,5.65650e-06,1.15421e-04,2.39288e-05,-2.47168e-05,-1.03081e-05,6.95265e-06,1.59957e-06,-1.70813e-06,-5.56085e-07,5.70858e-07,1.79377e-07,-8.96072e-08
-1.07288e-03,-4.39829e-04,5.56326e-06,1.15372e-04,2.39070e-05,-2.47281e-05,-1.03176e-05,6.94428e-06,1.59425e-06,-1.71154e-06,-5.58349e-07,5.69368e-07,1.78455e-07,-9.01898e-08
-1.07212e-03,-4.39058e-04,6.00181e-06,1.15513e-04,2.39962e-05,-2.46532e-05,-1.02750e-05,6.95821e-06,1.59715e-06,-1.71364e-06,-5.63771e-07,5.63592e-07,1.73867e-07,-9.35854e-08
-1.07408e-03,-4.43202e-04,3.37497e-06,1.14959e-04,2.38453e-05,-2.47837e-05,-1.03768e-05,6.89888e-06,1.56751e-06,-1.72778e-06,-5.69032e-07,5.62061e-07,1.73736e-07,-9.33705e-08
-3.89892e-05,9.47905e-05,4.70738e-05,-1.65505e-05,-5.13727e-06,5.79614e-06,2.86865e-06,-1.02625e-06,-2.02477e-08,6.03274e-07,2.84544e-07,-9.97422e-09,4.11216e-08,7.80177e-08
-1.07595e-03,-4.39307e-04,7.02212e-06,1.16139e-04,2.40649e-05,-2.47778e-05,-1.03032e-05,7.02001e-06,1.63066e-06,-1.69957e-06,-5.48699e-07,5.78960e-07,1.83343e-07,-8.81406e-08
-1.09296e-03,-4.24760e-04,1.81758e-05,1.16009e-04,2.35197e-05,-2.44929e-05,-1.02473e-05,6.80754e-06,1.55265e-06,-1.69760e-06,-5.56271e-07,5.57637e-07,1.73696e-07,-9.02773e-08
4.80987e-05,3.14418e-05,1.94814e-05,1.17577e-05,7.74310e-06,5.41909e-06,3.49992e-06,2.11460e-06,1.38043e-06,9.61443e-07,6.04660e-07,3.66649e-07,2.41662e-07,1.69058e-07
5.03707e-05,3.28724e-05,2.03117e-05,1.22173e-05,8.02654e-06,5.60829e-06,3.61668e-06,2.18249e-06,1.42354e-06,9.90881e-07,6.22800e-07,3.77484e-07,2.48744e-07,1.73988e-07
4.82731e-05,3.14455e-05,1.94412e-05,1.17340e-05,7.72822e-06,5.40899e-06,3.49468e-06,2.11247e-06,1.37924e-06,9.60708e-07,6.04397e-07,3.66668e-07,2.41761e-07,1.69173e-07
2.65754e-05,1.73729e-05,1.19037e-05,8.57072e-06,6.31541e-06,4.72681e-06,3.21667e-06,2.00254e-06,1.32338e-06,9.26796e-07,5.86515e-07,3.57526e-07,2.36374e-07,1.65701e-07
4.52603e-05,2.96621e-05,1.84542e-05,1.11930e-05,7.39759e-06,5.19034e-06,3.36033e-06,2.03440e-06,1.32988e-06,9.27157e-07,5.83774e-07,3.54386e-07,2.33781e-07,1.63642e-07
4.47825e-05,2.95939e-05,1.85637e-05,1.13279e-05,7.51990e-06,5.29430e-06,3.43987e-06,2.09043e-06,1.37129e-06,9.58881e-07,6.05868e-07,3.69101e-07,2.44222e-07,1.71403e-07
4.46336e-05,2.93713e-05,1.83516e-05,1.11690e-05,7.40025e-06,5.20222e-06,3.37471e-06,2.04724e-06,1.34067e-06,9.36088e-07,5.90459e-07,3.59110e-07,2.37274e-07,1.66315e-07
4.46236e-05,2.93578e-05,1.83388e-05,1.11592e-05,7.39269e-06,5.19625e-06,3.37034e-06,2.04424e-06,1.33849e-06,9.34431e-07,5.89306e-07,3.58336e-07,2.36721e-07,1.65900e-07
5.15445e-05,3.39130e-05,2.07567e-05,1.21063e-05,7.76280e-06,5.33711e-06,3.39753e-06,2.03747e-06,1.32792e-06,9.25243e-07,5.82256e-07,3.53431e-07,2.33254e-07,1.63360e-07
4.46362e-05,2.93655e-05,1.83431e-05,1.11615e-05,7.39403e-06,5.19710e-06,3.37082e-06,2.04449e-06,1.33862e-06,9.34508e-07,5.89340e-07,3.58346e-07,2.36721e-07,1.65896e-07
3.46417e-05,2.28250e-05,1.46232e-05,9.31885e-06,6.37364e-06,4.58049e-06,3.04288e-06,1.88722e-06,1.25368e-06,8.84347e-07,5.64603e-07,3.47267e-07,2.31265e-07,1.63067e-07
4.46273e-05,2.93561e-05,1.83349e-05,1.11552e-05,7.38920e-06,5.19328e-06,3.36801e-06,2.04254e-06,1.33720e-06,9.33427e-07,5.88586e-07,3.57840e-07,2.36359e-07,1.65626e-07
4.28216e-05,2.80794e-05,1.75194e-05,1.06839e-05,7.09538e-06,4.99911e-06,3.25320e-06,1.98120e-06,1.30160e-06,9.11336e-07,5.76977e-07,3.52306e-07,2.33515e-07,1.64108e-07
4.46438e-05,2.93652e-05,1.83396e-05,1.11579e-05,7.39088e-06,5.19447e-06,3.36883e-06,2.04309e-06,1.33760e-06,9.33725e-07,5.88795e-07,3.57982e-07,2.36462e-07,1.65703e-07
4.79916e-05,3.05070e-05,1.79255e-05,1.01025e-05,6.39192e-06,4.41036e-06,2.87774e-06,1.80796e-06,1.22807e-06,8.82887e-07,5.71913e-07,3.53425e-07,2.35002e-07,1.65067e-07
4.38661e-05,2.87362e-05,1.78845e-05,1.08600e-05,7.18237e-06,5.04075e-06,3.26363e-06,1.97532e-06,1.29075e-06,8.99490e-07,5.65982e-07,3.43285e-07,2.26262e-07,1.58258e-07
4.39788e-05,2.91423e-05,1.83637e-05,1.12428e-05,7.45046e-06,5.22709e-06,3.38205e-06,2.04699e-06,1.33925e-06,9.34750e-07,5.89396e-07,3.58354e-07,2.36722e-07,1.65897e-07
4.40801e-05,2.89775e-05,1.80927e-05,1.10097e-05,7.29331e-06,5.12574e-06,3.32381e-06,2.01520e-06,1.31887e-06,9.20340e-07,5.80095e-07,3.52511e-07,2.32738e-07,1.63024e-07
2.04217e-05,1.26873e-05,7.69475e-06,4.74919e-06,3.17013e-06,2.22702e-06,1.43576e-06,8.57527e-07,5.50483e-07,3.77264e-07,2.32965e-07,1.38724e-07,8.99856e-08,6.20933e-08
4.42304e-05,2.91338e-05,1.82223e-05,1.11004e-05,7.35968e-06,5.17623e-06,3.35943e-06,2.03878e-06,1.33548e-06,9.32652e-07,5.88442e-07,3.57989e-07,2.36598e-07,1.65872e-07
4.42962e-05,2.92259e-05,1.83073e-05,1.11625e-05,7.40598e-06,5.21181e-06,3.38468e-06,2.05570e-06,1.34767e-06,9.41843e-07,5.94742e-07,3.62123e-07,2.39497e-07,1.68013e-07
4.18522e-05,2.75768e-05,1.73684e-05,1.07223e-05,7.17847e-06,5.08110e-06,3.31533e-06,2.01877e-06,1.32442e-06,9.25653e-07,5.84519e-07,3.55835e-07,2.35257e-07,1.64975e-07
4.31996e-05,2.84495e-05,1.77620e-05,1.07855e-05,7.13702e-06,5.01500e-06,3.25375e-06,1.97562e-06,1.29507e-06,9.05045e-07,5.71413e-07,3.47796e-07,2.29920e-07,1.61218e-07
2.93473e-05,1.81135e-05,1.03723e-05,5.72535e-06,3.50329e-06,2.31572e-06,1.41587e-06,8.16483e-07,5.14258e-07,3.48468e-07,2.12600e-07,1.25335e-07,8.07567e-08,5.54845e-08
5.80239e-05,3.58499e-05,2.05219e-05,1.13102e-05,6.92301e-06,4.58441e-06,2.81332e-06,1.63353e-06,1.03767e-06,7.09451e-07,4.38520e-07,2.62656e-07,1.71718e-07,1.19542e-07
-8.19906e-04,-4.77794e-04,-5.78143e-05,1.12682e-04,2.61841e-05,-2.62247e-05,-1.11517e-05,7.31720e-06,1.65046e-06,-1.85319e-06,-6.05919e-07,6.05505e-07,1.90816e-07,-9.55691e-08
7.04929e-05,4.46041e-05,2.61608e-05,1.46885e-05,9.13513e-06,6.13083e-06,3.81165e-06,2.23942e-06,1.43726e-06,9.90432e-07,6.16683e-07,3.71263e-07,2.43557e-07,1.69877e-07
6.63079e-05,4.17704e-05,2.44063e-05,1.36895e-05,8.52259e-06,5.73456e-06,3.58580e-06,2.12582e-06,1.37554e-06,9.54497e-07,5.99232e-07,3.63492e-07,2.39683e-07,1.67783e-07
6.31786e-05,3.99247e-05,2.33871e-05,1.31303e-05,8.18000e-06,5.50660e-06,3.44334e-06,2.04076e-06,1.32050e-06,9.16386e-07,5.75371e-07,3.49133e-07,2.30356e-07,1.61370e-07
6.25413e-05,3.94864e-05,2.31225e-05,1.29907e-05,8.09978e-06,5.45746e-06,3.41737e-06,2.02883e-06,1.31443e-06,9.13013e-07,5.73795e-07,3.48384e-07,2.29884e-07,1.61006e-07
1.02171e-04,6.78759e-05,4.19742e-05,2.47250e-05,1.60036e-05,1.11012e-05,7.14800e-06,4.34689e-06,2.86938e-06,2.02126e-06,1.28915e-06,7.93211e-07,5.29193e-07,3.73942e-07
6.34183e-05,4.03217e-05,2.37793e-05,1.34318e-05,8.41126e-06,5.68671e-06,3.57171e-06,2.12562e-06,1.38003e-06,9.60142e-07,6.04397e-07,3.67503e-07,2.42827e-07,1.70273e-07
6.23952e-05,3.95306e-05,2.32327e-05,1.30927e-05,8.18550e-06,5.52822e-06,3.47047e-06,2.06582e-06,1.34164e-06,9.33822e-07,5.88302e-07,3.58060e-07,2.36738e-07,1.66070e-07
6.28560e-05,3.99536e-05,2.35785e-05,1.33440e-05,8.36977e-06,5.66540e-06,3.56218e-06,2.12045e-06,1.37537e-06,9.55388e-07,5.99679e-07,3.63183e-07,2.39074e-07,1.67074e-07
6.33202e-05,4.01591e-05,2.36210e-05,1.33130e-05,8.32175e-06,5.61797e-06,3.52350e-06,2.09419e-06,1.35809e-06,9.44010e-07,5.93641e-07,3.60607e-07,2.38064e-07,1.66805e-07
6.25628e-05,3.96488e-05,2.33078e-05,1.31351e-05,8.21044e-06,5.54321e-06,3.47760e-06,2.06792e-06,1.34160e-06,9.32887e-07,5.86948e-07,3.56747e-07,2.35624e-07,1.65159e-07
6.26966e-05,3.97287e-05,2.33453e-05,1.31448e-05,8.20802e-06,5.53540e-06,3.46719e-06,2.05766e-06,1.33275e-06,9.25556e-07,5.81595e-07,3.53231e-07,2.33295e-07,1.63596e-07
6.25136e-05,3.95238e-05,2.31554e-05,1.30033e-05,8.11442e-06,5.47853e-06,3.44466e-06,2.05807e-06,1.34114e-06,9.35672e-07,5.90291e-07,3.59146e-07,2.37178e-07,1.66159e-07
6.22693e-05,3.93912e-05,2.31137e-05,1.30072e-05,8.12125e-06,5.47805e-06,3.43396e-06,2.04064e-06,1.32316e-06,9.19669e-07,5.78376e-07,3.51390e-07,2.31996e-07,1.62561e-07
6.43718e-05,4.10106e-05,2.42146e-05,1.36454e-05,8.49008e-06,5.68707e-06,3.51587e-06,2.04522e-06,1.30025e-06,8.88903e-07,5.48791e-07,3.28816e-07,2.15926e-07,1.51318e-07
6.28574e-05,3.98651e-05,2.34506e-05,1.32174e-05,8.25820e-06,5.57040e-06,3.48818e-06,2.06798e-06,1.33762e-06,9.27624e-07,5.81733e-07,3.52558e-07,2.32484e-07,1.62839e-07
5.29587e-05,3.40352e-05,2.03364e-05,1.16439e-05,7.37633e-06,5.03611e-06,3.19830e-06,1.92512e-06,1.26118e-06,8.83566e-07,5.60413e-07,3.43009e-07,2.27703e-07,1.60195e-07
5.31288e-05,3.37004e-05,2.02326e-05,1.19034e-05,7.68587e-06,5.30594e-06,3.39777e-06,2.04719e-06,1.33367e-06,9.27916e-07,5.83870e-07,3.54725e-07,2.34196e-07,1.64127e-07
4.54979e-05,2.84081e-05,1.68351e-05,9.88345e-06,6.41160e-06,4.46697e-06,2.91276e-06,1.79993e-06,1.19648e-06,8.45546e-07,5.41132e-07,3.33321e-07,2.21892e-07,1.56318e-07
6.25302e-05,3.97143e-05,2.34022e-05,1.32133e-05,8.26821e-06,5.58458e-06,3.50268e-06,2.08060e-06,1.34833e-06,9.36649e-07,5.88636e-07,3.57420e-07,2.35937e-07,1.65324e-07
6.11675e-05,3.90135e-05,2.31042e-05,1.31126e-05,8.24463e-06,5.59230e-06,3.52390e-06,2.10233e-06,1.36637e-06,9.50787e-07,5.98061e-07,3.63023e-07,2.39440e-07,1.67608e-07
6.02409e-05,3.82116e-05,2.24927e-05,1.26970e-05,7.94860e-06,5.37365e-06,3.37681e-06,2.01166e-06,1.30705e-06,9.09952e-07,5.73320e-07,3.48927e-07,2.30692e-07,1.61829e-07
6.20591e-05,3.93422e-05,2.31364e-05,1.30434e-05,8.15573e-06,5.50776e-06,3.45642e-06,2.05599e-06,1.33423e-06,9.27976e-07,5.84020e-07,3.55067e-07,2.34571e-07,1.64455e-07
7.24521e-05,4.44197e-05,2.51610e-05,1.37011e-05,8.29666e-06,5.44178e-06,3.30185e-06,1.89369e-06,1.19015e-06,8.06436e-07,4.93067e-07,2.92064e-07,1.89156e-07,1.30632e-07
7.01212e-05,4.29061e-05,2.42588e-05,1.31956e-05,7.98326e-06,5.23228e-06,3.17296e-06,1.81912e-06,1.14280e-06,7.74058e-07,4.73112e-07,2.80158e-07,1.81381e-07,1.25220e-07
7.08639e-05,4.35345e-05,2.47157e-05,1.34852e-05,8.17956e-06,5.37246e-06,3.26427e-06,1.87440e-06,1.17923e-06,7.99645e-07,4.89269e-07,2.89970e-07,1.87877e-07,1.29786e-07
7.02419e-05,4.31748e-05,2.45349e-05,1.34055e-05,8.14214e-06,5.35458e-06,3.25868e-06,1.87475e-06,1.18141e-06,8.02282e-07,4.91781e-07,2.92020e-07,1.89511e-07,1.31093e-07
7.03437e-05,4.31767e-05,2.44940e-05,1.33601e-05,8.10181e-06,5.32057e-06,3.23278e-06,1.85664e-06,1.16819e-06,7.92251e-07,4.84855e-07,2.87436e-07,1.86273e-07,1.28699e-07
7.03367e-05,4.31691e-05,2.44876e-05,1.33555e-05,8.09850e-06,5.31811e-06,3.23111e-06,1.85561e-06,1.16750e-06,7.91770e-07,4.84555e-07,2.87258e-07,1.86160e-07,1.28622e-07
7.08275e-05,4.39657e-05,2.52933e-05,1.39934e-05,8.58902e-06,5.69697e-06,3.49652e-06,2.02536e-06,1.28188e-06,8.72448e-07,5.34996e-07,3.16946e-07,2.05023e-07,1.41290e-07
7.03477e-05,4.31762e-05,2.44917e-05,1.33577e-05,8.09981e-06,5.31894e-06,3.23157e-06,1.85583e-06,1.16761e-06,7.91823e-07,4.84569e-07,2.87252e-07,1.86148e-07,1.28608e-07
7.03791e-05,4.31939e-05,2.44996e-05,1.33596e-05,8.09922e-06,5.31727e-06,3.22938e-06,1.85363e-06,1.16564e-06,7.90117e-07,4.83227e-07,2.86274e-07,1.85426e-07,1.28068e-07
6.99631e-05,4.20910e-05,2.31975e-05,1.22329e-05,7.21683e-06,4.64695e-06,2.78681e-06,1.60512e-06,1.02457e-06,7.08350e-07,4.46535e-07,2.73366e-07,1.81093e-07,1.27032e-07
6.86411e-05,4.17312e-05,2.34193e-05,1.26587e-05,7.62431e-06,4.98289e-06,3.01780e-06,1.73238e-06,1.09101e-06,7.41403e-07,4.55797e-07,2.72010e-07,1.77351e-07,1.23224e-07
7.04949e-05,4.32729e-05,2.45471e-05,1.33842e-05,8.11255e-06,5.32465e-06,3.23248e-06,1.85435e-06,1.16554e-06,7.89749e-07,4.82802e-07,2.85929e-07,1.85168e-07,1.27875e-07
6.72391e-05,4.07590e-05,2.28662e-05,1.24196e-05,7.52408e-06,4.94713e-06,3.02167e-06,1.75128e-06,1.11027e-06,7.57818e-07,4.67652e-07,2.79455e-07,1.82048e-07,1.26227e-07
6.84039e-05,4.18613e-05,2.36821e-05,1.28961e-05,7.80925e-06,5.12222e-06,3.10938e-06,1.78471e-06,1.12219e-06,7.60657e-07,4.65348e-07,2.75815e-07,1.78698e-07,1.23439e-07
6.74440e-05,4.12373e-05,2.33084e-05,1.26847e-05,7.67697e-06,5.03312e-06,3.05403e-06,1.75236e-06,1.10151e-06,7.46454e-07,4.56554e-07,2.70552e-07,1.75255e-07,1.21041e-07
5.83946e-05,3.51753e-05,1.95411e-05,1.04688e-05,6.24814e-06,4.04710e-06,2.42505e-06,1.37496e-06,8.55312e-07,5.74796e-07,3.48510e-07,2.04972e-07,1.31959e-07,9.07030e-08
7.02522e-05,4.32101e-05,2.45756e-05,1.34388e-05,8.16757e-06,5.37368e-06,3.27128e-06,1.88194e-06,1.18560e-06,8.04751e-07,4.92840e-07,2.92253e-07,1.89408e-07,1.30854e-07
7.01031e-05,4.30397e-05,2.44236e-05,1.33254e-05,8.08278e-06,5.30923e-06,3.22666e-06,1.85360e-06,1.16654e-06,7.91282e-07,4.84373e-07,2.87216e-07,1.86169e-07,1.28649e-07
7.01573e-05,4.31849e-05,2.45760e-05,1.34415e-05,8.17102e-06,5.37737e-06,3.27454e-06,1.88475e-06,1.18823e-06,8.07180e-07,4.94925e-07,2.93946e-07,1.90798e-07,1.32003e-07
4.71781e-05,3.00065e-05,1.76670e-05,9.92692e-06,6.17385e-06,4.14101e-06,2.56894e-06,1.50414e-06,9.63060e-07,6.62514e-07,4.11687e-07,2.47480e-07,1.62281e-07,1.13213e-07
6.45068e-05,3.80885e-05,2.05479e-05,1.06247e-05,6.13851e-06,3.86447e-06,2.24460e-06,1.23761e-06,7.55379e-07,5.02104e-07,3.03005e-07,1.79241e-07,1.16547e-07,8.10994e-08
6.70144e-05,4.13037e-05,2.35471e-05,1.29039e-05,7.85672e-06,5.17713e-06,3.15678e-06,1.81907e-06,1.14771e-06,7.80023e-07,4.78415e-07,2.84129e-07,1.84383e-07,1.27521e-07
2.33215e-05,1.51899e-05,9.08940e-06,5.10760e-06,3.16533e-06,2.11509e-06,1.30677e-06,7.68230e-07,5.00772e-07,3.53215e-07,2.28813e-07,1.44739e-07,9.88580e-08,7.11051e-08
6.96855e-05,4.27864e-05,2.42827e-05,1.32505e-05,8.03830e-06,5.28045e-06,3.20941e-06,1.84375e-06,1.16032e-06,7.87030e-07,4.81718e-07,2.85592e-07,1.85081e-07,1.27873e-07
8.68886e-05,5.95015e-05,3.78043e-05,2.26606e-05,1.48354e-05,1.03679e-05,6.71177e-06,4.09908e-06,2.72112e-06,1.92833e-06,1.24037e-06,7.70547e-07,5.17949e-07,3.67979e-07
6.02519e-05,3.80643e-05,2.22955e-05,1.25192e-05,7.79943e-06,5.25115e-06,3.28627e-06,1.95178e-06,1.26665e-06,8.81992e-07,5.56778e-07,3.40121e-07,2.25700e-07,1.58868e-07
6.36785e-05,3.80256e-05,2.09749e-05,1.12133e-05,6.67744e-06,4.31528e-06,2.58189e-06,1.46197e-06,9.06905e-07,6.07671e-07,3.67229e-07,2.15264e-07,1.38146e-07,9.47072e-08
3.00541e-05,1.90001e-05,1.11837e-05,6.33534e-06,3.96681e-06,2.67471e-06,1.67051e-06,9.84538e-07,6.32522e-07,4.35968e-07,2.71519e-07,1.63538e-07,1.07374e-07,7.49923e-08
3.35682e-05,2.12866e-05,1.24985e-05,7.00992e-06,4.35236e-06,2.91479e-06,1.80482e-06,1.05289e-06,6.70485e-07,4.58904e-07,2.83753e-07,1.70100e-07,1.11445e-07,7.76605e-08
3.36969e-05,2.13706e-05,1.25475e-05,7.03697e-06,4.37043e-06,2.92848e-06,1.81482e-06,1.05927e-06,6.74279e-07,4.61290e-07,2.85269e-07,1.71227e-07,1.12365e-07,7.83722e-08
4.66073e-05,3.01038e-05,1.80290e-05,1.02902e-05,6.48485e-06,4.39758e-06,2.75909e-06,1.63017e-06,1.04887e-06,7.23695e-07,4.51409e-07,2.72726e-07,1.79754e-07,1.25804e-07
3.40291e-05,2.15912e-05,1.26716e-05,7.09627e-06,4.40363e-06,2.94982e-06,1.82778e-06,1.06637e-06,6.78130e-07,4.63545e-07,2.86613e-07,1.72235e-07,1.13219e-07,7.90436e-08
3.35011e-05,2.12705e-05,1.25034e-05,7.01939e-06,4.36406e-06,2.92721e-06,1.81627e-06,1.06126e-06,6.75909e-07,4.62587e-07,2.86298e-07,1.72076e-07,1.13081e-07,7.89470e-08
3.38357e-05,2.14730e-05,1.26070e-05,7.06259e-06,4.38238e-06,2.93445e-06,1.81693e-06,1.05938e-06,6.73725e-07,4.60590e-07,2.84675e-07,1.70859e-07,1.12156e-07,7.82389e-08
3.35092e-05,2.12760e-05,1.25073e-05,7.02218e-06,4.36582e-06,2.92825e-06,1.81675e-06,1.06153e-06,6.76193e-07,4.62858e-07,2.86485e-07,1.72160e-07,1.13108e-07,7.89561e-08
3.34707e-05,2.12465e-05,1.24863e-05,7.00829e-06,4.35604e-06,2.92102e-06,1.81178e-06,1.05832e-06,6.73957e-07,4.61217e-07,2.85390e-07,1.71459e-07,1.12626e-07,7.86063e-08
3.39716e-05,2.15150e-05,1.25684e-05,6.96860e-06,4.26709e-06,2.81554e-06,1.70714e-06,9.71018e-07,6.06871e-07,4.11321e-07,2.54900e-07,1.56361e-07,1.05752e-07,7.60036e-08
3.35547e-05,2.12960e-05,1.25093e-05,7.01355e-06,4.35290e-06,2.91375e-06,1.80203e-06,1.04802e-06,6.64377e-07,4.52729e-07,2.78635e-07,1.66639e-07,1.09264e-07,7.62936e-08
3.36859e-05,2.14017e-05,1.25880e-05,7.06786e-06,4.39228e-06,2.94350e-06,1.82301e-06,1.06200e-06,6.74280e-07,4.60048e-07,2.83450e-07,1.69492e-07,1.10929e-07,7.72095e-08
3.34755e-05,2.12493e-05,1.24878e-05,7.00902e-06,4.35643e-06,2.92124e-06,1.81188e-06,1.05834e-06,6.73956e-07,4.61204e-07,2.85372e-07,1.71442e-07,1.12610e-07,7.85932e-08
3.34742e-05,2.12487e-05,1.24876e-05,7.00896e-06,4.35642e-06,2.92125e-06,1.81189e-06,1.05836e-06,6.73967e-07,4.61214e-07,2.85379e-07,1.71446e-07,1.12613e-07,7.85951e-08
